productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extAttack3,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extResistance
166295,Lycanroc - SM118 (Prerelease) [Staff],Lycanroc SM118 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/166295_200w.jpg,3,1861,https://cpt.tcgcsv.com/Wwl2,2024-01-25T10:13:20.487,1,SM118,Promo,Fighting,120,Stage 1,,"[1F] Dangerous Rogue (20+)
<br>This attack does 20 more damage for each of your opponent's Benched Pokémon.",[1FF] Accelerock (100),"<span style=""color:Teal"">[1FF] Lycanfang GX (200)
<br>Discard 2 Energy from this Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Gx2,2,,,,,,,None
166411,Pikachu - SM98,Pikachu SM98,https://tcgplayer-cdn.tcgplayer.com/product/166411_200w.jpg,3,1861,https://cpt.tcgcsv.com/fBl2,2022-09-14T13:34:17.13,1,SM98,Promo,Lightning,60,Basic,,[1] Tail Whip (10),"[1L] Thunder Shock (20)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",,Fx2,1,21.28,31.99,99.95,23.56,96.95,Holofoil,M-20
166412,Mimikyu - SM99,Mimikyu SM99,https://tcgplayer-cdn.tcgplayer.com/product/166412_200w.jpg,3,1861,https://cpt.tcgcsv.com/gBl2,2022-09-13T19:22:37.687,1,SM99,Promo,Psychic,70,Basic,,"[1] Filch
<br>Draw 2 cards.","[1P] Copycat
<br>If your opponent's Pokémon used an attack that isn't a GX attack during their last turn, use it as this attack.",,,1,24.99,39.99,96.94,28.17,96.94,Holofoil,
168026,Exeggcute - SM119,Exeggcute SM119,https://tcgplayer-cdn.tcgplayer.com/product/168026_200w.jpg,3,1861,https://cpt.tcgcsv.com/xdm2,2022-09-13T16:31:22.317,1,SM119,Promo,Grass,50,Basic,,"[2] Psy Bolt (10)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",,,Rx2,1,0.75,1.99,3.61,1.59,,Holofoil,
168030,Rockruff - SM120,Rockruff SM120,https://tcgplayer-cdn.tcgplayer.com/product/168030_200w.jpg,3,1861,https://cpt.tcgcsv.com/Ddm2,2022-09-14T14:05:50.773,1,SM120,Promo,Fighting,50,Basic,,[2] Bite (30),,,Gx2,1,0.98,1.38,3.0,1.66,,Holofoil,
168088,Zygarde GX - SM122,Zygarde GX SM122,https://tcgplayer-cdn.tcgplayer.com/product/168088_200w.jpg,3,1861,https://cpt.tcgcsv.com/Nfm2,2022-09-14T17:37:13.263,1,SM122,Promo,Fighting,180,Basic,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[1] Vibration (20),"[2F] Cell Storm (80)
<br>Heal 30 damage from this Pokémon.","<span style=""color:Teal""><strong>[2FF] Liberation GX (120x)</strong>
<br>Your opponent reveals their hand. This attack does 120 damage for each Energy card you find there. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Gx2,2,6.95,13.51,9999.0,15.54,,Holofoil,
168093,Dawn Wings Necrozma - SM123,Dawn Wings Necrozma SM123,https://tcgplayer-cdn.tcgplayer.com/product/168093_200w.jpg,3,1861,https://cpt.tcgcsv.com/Tfm2,2026-02-17T12:16:39.417,1,SM123,Promo,Psychic,130,Basic,,"[P] Gulf Stream (20+)
<br>If you have exactly 6 Prize cards remaining, this attack does 20 more damage for each damage counter on this Pokémon.","[PPP] Sword of Dawn (130)
<br>Discard 2 Energy from this Pokémon.",,Dx2,2,1.57,2.13,8.82,2.13,,Holofoil,F-20
168100,Dusk Mane Necrozma - SM124,Dusk Mane Necrozma SM124,https://tcgplayer-cdn.tcgplayer.com/product/168100_200w.jpg,3,1861,https://cpt.tcgcsv.com/0gm2,2026-02-17T12:17:27.557,1,SM124,Promo,Metal,130,Basic,,"[M] Dusk Shot
<br>This attack does 60 damage to 1 of your opponent's Pokémon-GX or Pokémon-EX. This damage isn't affected by Weakness or Resistance.","[1MM] Rusty Claws (100+)
<br>If your opponent has exactly 1 Prize card remaining, this attack does 100 more damage.",,Rx2,2,2.0,2.28,9.95,2.2,,Holofoil,P-20
168211,Alolan Sandslash - SM127,Alolan Sandslash SM127,https://tcgplayer-cdn.tcgplayer.com/product/168211_200w.jpg,3,1861,https://cpt.tcgcsv.com/fjm2,2022-09-09T19:24:16.37,1,SM127,Promo,Metal,120,Stage 1,,[M] Metal Claw (20),"[1MM] Tumbling Attack (80+)
Flip a coin. If heads, this attack does 40 more damage.",,Rx2,2,0.99,2.15,2.86,2.72,,Holofoil,P-20
168211,Alolan Sandslash - SM127,Alolan Sandslash SM127,https://tcgplayer-cdn.tcgplayer.com/product/168211_200w.jpg,3,1861,https://cpt.tcgcsv.com/fjm2,2022-09-09T19:24:16.37,1,SM127,Promo,Metal,120,Stage 1,,[M] Metal Claw (20),"[1MM] Tumbling Attack (80+)
Flip a coin. If heads, this attack does 40 more damage.",,Rx2,2,0.8,1.38,1.38,1.38,,Normal,P-20
168245,Alolan Ninetales - SM128,Alolan Ninetales SM128,https://tcgplayer-cdn.tcgplayer.com/product/168245_200w.jpg,3,1861,https://cpt.tcgcsv.com/Wjm2,2022-10-23T08:13:08.073,1,SM128,Promo,Fairy,110,Stage 1,,[2] Smash Kick (30),"[1YY] Spiral Drain (80)
<br>Heal 30 damage from this Pokémon.",,Mx2,1,2.5,3.75,5.0,4.66,,Holofoil,D-20
168245,Alolan Ninetales - SM128,Alolan Ninetales SM128,https://tcgplayer-cdn.tcgplayer.com/product/168245_200w.jpg,3,1861,https://cpt.tcgcsv.com/Wjm2,2022-10-23T08:13:08.073,1,SM128,Promo,Fairy,110,Stage 1,,[2] Smash Kick (30),"[1YY] Spiral Drain (80)
<br>Heal 30 damage from this Pokémon.",,Mx2,1,2.39,3.4,4.0,3.93,,Normal,D-20
170032,Thundurus GX - SM133,Thundurus GX SM133,https://tcgplayer-cdn.tcgplayer.com/product/170032_200w.jpg,3,1861,https://cpt.tcgcsv.com/G0n2,2022-09-14T16:58:36.957,1,SM133,Promo,Lightning,180,Basic,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[L] Charge
<br>Search your deck for a Lightning Energy card and attach it to this Pokémon. Then, shuffle your deck.",[LLL] Electric Ball (140),"<span style=""color:Teal""><strong>[LLL] Thundering Hurricane GX (100x)</strong>
<br>Flip 4 coins. This attack does 100 damage for each heads. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Fx2,2,2.3,3.53,9999.0,3.48,,Holofoil,M-20
170033,Tornadus GX - SM134,Tornadus GX SM134,https://tcgplayer-cdn.tcgplayer.com/product/170033_200w.jpg,3,1861,https://cpt.tcgcsv.com/H0n2,2022-09-14T17:02:32.693,1,SM134,Promo,Colorless,180,Basic,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[2] Gust (50),"[3] Wild Fury (90+)
<br>Flip a coin until you get tails. This attack does 30 more damage for each heads.","<span style=""color:Teal""><strong>[3] Destructive Cyclone GX (130)</strong>
<br>Discard all Energy from your opponent's Active Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Lx2,2,1.8,2.46,9999.0,2.46,3.49,Holofoil,F-20
172930,Kyogre - SM129 (Prerelease),Kyogre SM129 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/172930_200w.jpg,3,1861,https://cpt.tcgcsv.com/Dbp2,2026-02-11T14:46:59.577,1,SM129,Promo,Water,130,Basic,,"[1W] Dual Splash
<br>This attack does 30 damage to 2 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[1WW] Grand Wave (120)
<br>This Pokémon can't use Grand Wave during your next turn.",,Gx2,4,19.44,39.95,96.95,21.96,49.29,Holofoil,
172931,Kyogre - SM129 (Prerelease) [Staff],Kyogre SM129 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/172931_200w.jpg,3,1861,https://cpt.tcgcsv.com/Fbp2,2022-09-13T18:03:17.997,0,SM129,Promo,Water,130,Basic,,"[1W] Dual Splash
<br>This attack does 30 damage to 2 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[1WW] Grand Wave (120)
<br>This Pokémon can't use Grand Wave during your next turn.",,Gx2,4,500.0,500.0,500.0,240.83,,Holofoil,None
172932,Manectric - SM130 (Prerelease) [Staff],Manectric SM130 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/172932_200w.jpg,3,1861,https://cpt.tcgcsv.com/Gbp2,2022-09-13T19:01:08.757,1,SM130,Promo,Lightning,110,Stage 1,"<strong>Ability — Electric Start</strong>
<br>If you go second, and if this Pokémon is in your hand when you are setting up to play, you may put it face down as your Active Pokémon or on your Bench.","[L] Double Charge (40)
<br>You may attach up to 2 basic Energy cards from your hand to 1 of your Benched Pokémon.",,,Fx2,0,100.0,100.0,100.0,52.62,,Holofoil,M-20
172933,Manectric - SM130 (Prerelease),Manectric SM130 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/172933_200w.jpg,3,1861,https://cpt.tcgcsv.com/Hbp2,2023-01-26T21:01:05.703,1,SM130,Promo,Lightning,110,Stage 1,"<strong>Ability — Electric Start</strong>
<br>If you go second, and if this Pokémon is in your hand when you are setting up to play, you may put it face down as your Active Pokémon or on your Bench.","[L] Double Charge (40)
<br>You may attach up to 2 basic Energy cards from your hand to 1 of your Benched Pokémon.",,,Fx2,,3.0,12.0,34.96,5.0,34.96,Holofoil,M-20
172934,Celesteela - SM131 (Prerelease) [Staff],Celesteela SM131 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/172934_200w.jpg,3,1861,https://cpt.tcgcsv.com/Jbp2,2023-01-24T19:42:35.097,1,SM131,Promo,Metal,140,Basic,,"[4M] Moonraker (160)
<br>If the total of both players’ remaining Prize cards is exactly 6, this attack can be used for [M].",,,Lx2,4,44.95,44.98,60.0,40.74,,Holofoil,F-20
172935,Celesteela - SM131 (Prerelease),Celesteela SM131 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/172935_200w.jpg,3,1861,https://cpt.tcgcsv.com/Kbp2,2022-09-09T20:17:28.687,1,SM131,Promo,Metal,140,Basic,,"[4M] Moonraker (160)
<br>If the total of both players’ remaining Prize cards is 6, this attack can be used for [M].",,,Lx2,4,3.37,5.08,18.49,5.13,,Holofoil,F-20
172936,Delcatty - SM132 (Prerelease) [Staff],Delcatty SM132 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/172936_200w.jpg,3,1861,https://cpt.tcgcsv.com/Lbp2,2022-09-13T15:58:35.87,1,SM132,Promo,Colorless,90,Stage 1,"<strong>Ability — Search for Friends</strong>
<br>
When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may put 2 Supporter cards from your discard pile into your hand.",[2] Cat Kick (40),,,Fx2,1,125.0,125.0,125.0,52.0,,Holofoil,
172937,Delcatty - SM132 (Prerelease),Delcatty SM132 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/172937_200w.jpg,3,1861,https://cpt.tcgcsv.com/Mbp2,2022-09-13T15:57:40.217,1,SM132,Promo,Colorless,90,Stage 1,"<strong>Ability — Search for Friends</strong>
<br>
When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may put 2 Supporter cards from your discard pile into your hand.",[2] Cat Kick (40),,,Fx2,1,4.23,9.82,96.93,6.95,96.92,Holofoil,
173382,Tapu Bulu - SM61,Tapu Bulu SM61,https://tcgplayer-cdn.tcgplayer.com/product/173382_200w.jpg,3,1861,https://cpt.tcgcsv.com/Gmp2,2025-11-20T20:43:29.237,1,SM61,Promo,Grass,130,Basic,,"[1G] Horn Leech (30)
<br>Heal 30 damage from this Pokémon.","[2G] Calm Strike (60+)
<br>If you have used your GX attack, this attack does 60 more damage.",,Rx2,2,0.7,0.99,96.94,1.21,96.94,Holofoil,
173383,Tapu Fini - SM92,Tapu Fini SM92,https://tcgplayer-cdn.tcgplayer.com/product/173383_200w.jpg,3,1861,https://cpt.tcgcsv.com/Hmp2,2022-09-14T15:03:55.603,1,SM92,Promo,Water,120,Basic,,"[1W] Water Pulse (30)
<br>Your opponent's Active Pokémon is now Asleep.","[2W] Shining Currents (60+)
<br>If any of your Water Pokémon were healed during this turn, this attack does 60 more damage.",,Gx2,2,0.99,1.16,2.25,1.77,1.95,Holofoil,
173399,Tapu Lele - SM45,Tapu Lele SM45,https://tcgplayer-cdn.tcgplayer.com/product/173399_200w.jpg,3,1861,https://cpt.tcgcsv.com/_mp2,2022-09-14T15:13:10.113,1,SM45,Promo,Psychic,110,Basic,,"[P] Psywave (20x)
<br>This attack does 20 damage times the amount of Energy attached to your opponent's Active Pokémon.","[1P] Magical Swap
<br>Move any number of damage counters on your opponent's Pokémon to their other Pokémon in any way you like.",,Px2,1,2.67,3.55,9.95,3.5,,Holofoil,
175064,Champions Festival - SM148 (World Championships 2018),Champions Festival SM148 World Championships 2018,https://tcgplayer-cdn.tcgplayer.com/product/175064_200w.jpg,3,1861,https://cpt.tcgcsv.com/j2q2,2022-09-09T20:38:08.717,1,SM148,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.
<br><br>
<em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,199.99,237.8,262.48,249.99,,Normal,
175563,Latios - SM136,Latios SM136,https://tcgplayer-cdn.tcgplayer.com/product/175563_200w.jpg,3,1861,https://cpt.tcgcsv.com/hfq2,2025-11-20T18:31:44.37,1,SM136,Promo,Dragon,120,Basic,,"[1] Energy Extract (20)
<br>Search your deck for a basic Energy card and attach it to this Pokémon. Then, shuffle your deck.","<br>[2WP] Luster Purge (140)
<br>Flip a coin. If tails, discard all Energy from this Pokémon.",,Yx2,2,2.39,4.99,96.94,6.32,3.5,Holofoil,
175564,Latias - SM135,Latias SM135,https://tcgplayer-cdn.tcgplayer.com/product/175564_200w.jpg,3,1861,https://cpt.tcgcsv.com/jfq2,2026-03-06T17:18:32.48,1,SM135,Promo,Dragon,110,Basic,,"[2] Hypnoblast (30)
<br>Your opponent's Active Pokémon is now Asleep.","[1RP] Mist Ball (110)
<br>Flip a coin. If tails, discard a Fire Energy and a Psychic Energy from this Pokémon.",,Yx2,1,2.49,6.32,96.94,6.38,10.79,Holofoil,
176944,Naganadel GX - SM125,Naganadel GX SM125,https://tcgplayer-cdn.tcgplayer.com/product/176944_200w.jpg,3,1861,https://cpt.tcgcsv.com/VNq2,2026-02-12T20:45:00.637,1,SM125,Promo,Psychic,210,Stage 1,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[1] Beast Raid (20×)
<br>This attack does 20 damage for each of your Ultra Beasts in play.","[2P] Jet Needle (110)
<br>This attack's damage isn't affected by Weakness or Resistance.","<span style=""color:DarkRed""><strong>[3] Stinger GX</strong>
<br>Both players shuffle their Prize cards into their decks. Then, each player puts the top 3 cards of their deck face down as their Prize cards. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Px2,1,2.02,4.0,9999.0,4.02,3.67,Holofoil,
177111,Glaceon GX - SM147,Glaceon GX SM147,https://tcgplayer-cdn.tcgplayer.com/product/177111_200w.jpg,3,1861,https://cpt.tcgcsv.com/fSq2,2026-02-12T20:36:47.337,1,SM147,Promo,Water,200,Stage 1,"<strong>Ability — Freezing Gaze</strong>
<br>As long as this Pokémon is your Active Pokémon, your opponent's Pokémon-GX and Pokémon-EX in play, in their hand, and in their discard pile have no Abilities, except for Freezing Gaze.","[2W] Frost Bullet (90)
<br>This attack does 30 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","<span style=""color:Teal""><strong>[2W] Polar Spear GX (50x)</strong>
<br>This attack does 50 damage for each damage counter on your opponent's Active Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Mx2,2,4.24,7.17,9999.0,6.2,9.99,Holofoil,
177112,Leafeon GX - SM146,Leafeon GX SM146,https://tcgplayer-cdn.tcgplayer.com/product/177112_200w.jpg,3,1861,https://cpt.tcgcsv.com/gSq2,2026-02-12T20:40:36.687,1,SM146,Promo,Grass,200,Stage 1,"<strong>Ability — Breath of the Leaves</strong>
<br>If this Pokémon is your Active Pokémon, once during your turn <em>(before your attack)</em>, you may heal 50 damage from 1 of your Pokémon that has any Energy attached to it.
<br><br>
<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[2G] Solar Beam (110),"<span style=""color:Teal""><strong>[G] Grand Bloom GX</strong>
<br>For each of your Benched Basic Pokémon, search your deck for a card that evolves from that Pokémon and put it onto that Pokémon to evolve it. Then, shuffle your deck. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Rx2,2,3.43,5.25,9999.0,4.49,5.99,Holofoil,
177710,Lunala GX - SM103,Lunala GX SM103,https://tcgplayer-cdn.tcgplayer.com/product/177710_200w.jpg,3,1861,https://cpt.tcgcsv.com/d6r2,2022-09-13T18:27:04.653,1,SM103,Promo,Psychic,230,Stage 2,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[2] Glide (50),"[2PP] Lunar Javelin (200)
<br>Discard 2 Psychic Energy from this Pokémon.","<span style=""color:Teal""><strong>[1PPP] Requiem GX (250)</strong>
<br><em>(You can't use more than 1 GX attack in a game.)</em></span>",Dx2,,6.67,12.0,16.44,12.61,,Holofoil,F-20
177900,Solgaleo GX - SM104,Solgaleo GX SM104,https://tcgplayer-cdn.tcgplayer.com/product/177900_200w.jpg,3,1861,https://cpt.tcgcsv.com/0br2,2025-11-20T21:15:57.35,1,SM104,Promo,Metal,250,Stage 2,"<strong>Ability — Shining Mane</strong>
<br>Your Pokémon in play have no Weakness.
<br><br><em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[2] Turbo Strike (120)
<br>Attach 2 basic Energy cards from your discard pile to 1 of your Benched Pokémon.","<span style=""color:Teal""><strong>[2] Prominence GX</strong>
<br>Heal all damage from all of your Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Rx2,2,4.5,13.96,9999.0,13.04,249.79,Holofoil,P-20
177903,Giratina - SM151 (Prerelease),Giratina SM151 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/177903_200w.jpg,3,1861,https://cpt.tcgcsv.com/5br2,2026-02-20T04:02:02.963,1,SM151,Promo,Psychic,130,Basic,"<strong>Ability — Distortion Door</strong>
<br>Once during your turn <em>(before your attack)</em>, if this Pokémon is in your discard pile, you may put it onto your Bench. If you do, put 1 damage counter on 2 of your opponent's Benched Pokémon.","[1PP] Shadow Impact (130)
<br>Put 4 damage counters on 1 of your Pokémon.",,,Dx2,3,16.42,25.0,39.99,17.34,,Holofoil,F-20
178692,Dragonite GX - SM156,Dragonite GX SM156,https://tcgplayer-cdn.tcgplayer.com/product/178692_200w.jpg,3,1861,https://cpt.tcgcsv.com/Str2,2022-09-13T16:08:20.913,1,SM156,Promo,Dragon,250,Stage 2,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[L] Dragon Claw (70),"[2WL] Giga Impact (200)
<br>This Pokémon can’t attack during your next turn.","<span style=""color:Teal""><strong>[3] Dragonporter GX</strong>
<br>Put 3 Dragon Pokémon from your discard pile onto your Bench. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Yx2,3,74.99,88.13,149.69,76.75,78.89,Holofoil,
178693,Kingdra GX - SM155,Kingdra GX SM155,https://tcgplayer-cdn.tcgplayer.com/product/178693_200w.jpg,3,1861,https://cpt.tcgcsv.com/Ttr2,2025-11-20T19:10:01.357,1,SM155,Promo,Water,230,Stage 2,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[1] Hydro Pump (10+)
<br>This attack does 50 more damage for each Water Energy attached to this Pokémon.","[W] Reverse Thrust (30)
<br>Switch this Pokémon with 1 of your Benched Pokémon.","<span style=""color:Teal""><strong>[W] Maelstrom GX </strong>
<br>This attack does 40 damage to each of your opponent’s Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Gx2,2,9.99,15.42,9999.0,10.53,13.97,Holofoil,
178755,Champions Festival - SM148 (World Championships 2018) [Staff],Champions Festival SM148 World Championships 2018 Staff,https://tcgplayer-cdn.tcgplayer.com/product/178755_200w.jpg,3,1861,https://cpt.tcgcsv.com/7wr2,2022-09-09T20:39:08.92,1,SM148,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.
<br><br>
<em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,349.99,349.99,349.99,,,Normal,
178793,Suicune - SM149 (Prerelease) [Staff],Suicune SM149 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/178793_200w.jpg,3,1861,https://cpt.tcgcsv.com/Twr2,2022-09-14T14:48:31.85,1,SM149,Promo,Water,110,Basic,"<strong>Ability — Frozen Flow</strong>
<br>Once during your turn <em>(before your attack)</em>, if this Pokémon is your Active Pokémon, you may have your opponent switch their Active Pokémon with 1 of their Benched Pokémon.","[2W] Aurora Gain (70)
<br>Heal 30 damage from this Pokémon.",,,Gx2,1,165.0,257.49,260.0,99.0,,Holofoil,
178794,Raikou - SM150 (Prerelease) (Staff),Raikou SM150 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/178794_200w.jpg,3,1861,https://cpt.tcgcsv.com/Vwr2,2022-09-14T13:50:14.927,1,SM150,Promo,Lightning,120,Basic,,"[1L] Lost Voltage (30+)
<br>If you have any Lightning Energy in the Lost Zone, this attack does 90 more damage.",,,Fx2,2,125.99,210.0,279.99,79.95,,Holofoil,M-20
